image_id,width,height,lesion_ratio,processed_canvas,processed_content_width,processed_content_height,processed_image_pixels,processed_lesion_pixels,processed_lesion_ratio,processed_lesion_percent,status,flags
002048,3008,2000,0.055018,512x512,512,340,262144,9572,0.03651428,3.6514,ok,
002049,3072,2304,0.376965,512x512,512,384,262144,74103,0.28268051,28.2681,ok,
002050,1024,768,0.765162,512x512,512,384,262144,150431,0.57384872,57.3849,ok,
002051,679,566,0.552012,512x512,512,427,262144,120663,0.46029282,46.0293,ok,
002052,640,480,0.239388,512x512,512,384,262144,47057,0.17950821,17.9508,ok,
002053,6688,4419,0.628838,512x512,512,338,262144,108812,0.41508484,41.5085,ok,
002054,3872,2592,0.597182,512x512,512,343,262144,104868,0.40003967,40.004,ok,
002055,1024,768,0.18036,512x512,512,384,262144,35443,0.13520432,13.5204,ok,
002056,1024,768,0.406097,512x512,512,384,262144,79881,0.30472183,30.4722,ok,
002057,3008,2000,0.005476,512x512,512,340,262144,954,0.00363922,0.3639,ok,
002058,6641,4420,0.216091,512x512,512,341,262144,37739,0.14396286,14.3963,ok,
002059,640,480,0.123867,512x512,512,384,262144,24341,0.09285355,9.2854,ok,
002060,4288,2848,0.067053,512x512,512,340,262144,11660,0.04447937,4.4479,ok,
002061,4288,2848,0.085503,512x512,512,340,262144,14912,0.05688477,5.6885,ok,
002062,1024,768,0.130702,512x512,512,384,262144,25708,0.09806824,9.8068,ok,
002063,3072,2304,0.430167,512x512,512,384,262144,84572,0.32261658,32.2617,ok,
002064,957,640,0.614436,512x512,512,342,262144,107534,0.41020966,41.021,ok,
002065,2592,1936,0.025572,512x512,512,382,262144,5028,0.0191803,1.918,ok,
002066,4288,2848,0.060153,512x512,512,340,262144,10476,0.03996277,3.9963,ok,
002067,1024,768,0.490865,512x512,512,384,262144,96492,0.36808777,36.8088,ok,
002068,640,480,0.130664,512x512,512,384,262144,25723,0.09812546,9.8125,ok,
002069,3008,2000,0.069771,512x512,512,340,262144,12156,0.04637146,4.6371,ok,
002070,2048,1536,0.48999,512x512,512,384,262144,96336,0.36749268,36.7493,ok,
002071,3872,2592,0.037198,512x512,512,343,262144,6537,0.02493668,2.4937,ok,
002072,3872,2592,0.290249,512x512,512,343,262144,50967,0.19442368,19.4424,ok,
002073,3008,2000,0.060937,512x512,512,340,262144,10608,0.04046631,4.0466,ok,
002074,6642,4422,0.425207,512x512,512,341,262144,74192,0.28302002,28.302,ok,
002075,3008,2000,0.538376,512x512,512,340,262144,93716,0.35749817,35.7498,ok,
002076,3008,2000,0.156356,512x512,512,340,262144,27200,0.10375977,10.376,ok,
002077,2556,2115,0.082615,512x512,512,424,262144,17955,0.06849289,6.8493,ok,
002078,3008,2000,0.038781,512x512,512,340,262144,6762,0.02579498,2.5795,ok,
002079,2048,1536,0.179641,512x512,512,384,262144,35319,0.13473129,13.4731,ok,
002080,4288,2848,0.007763,512x512,512,340,262144,1355,0.00516891,0.5169,ok,
002081,3072,2304,0.18196,512x512,512,384,262144,35801,0.13656998,13.657,ok,
002082,1024,768,0.538005,512x512,512,384,262144,105774,0.40349579,40.3496,ok,
002083,4288,2848,0.022374,512x512,512,340,262144,3890,0.01483917,1.4839,ok,
002084,1028,753,0.24386,512x512,512,375,262144,46788,0.17848206,17.8482,ok,
002085,1504,1129,0.240076,512x512,512,384,262144,47177,0.17996597,17.9966,ok,
002086,3008,2000,0.028867,512x512,512,340,262144,5040,0.01922607,1.9226,ok,
002087,3008,2000,0.120006,512x512,512,340,262144,20880,0.07965088,7.9651,ok,
002088,3072,2304,0.128937,512x512,512,384,262144,25352,0.09671021,9.671,ok,
002089,6641,4422,0.46184,512x512,512,341,262144,80626,0.30756378,30.7564,ok,
002090,1024,768,0.283165,512x512,512,384,262144,55666,0.21234894,21.2349,ok,
002091,6628,4439,0.57486,512x512,512,343,262144,100923,0.38499069,38.4991,ok,
002092,1024,768,0.100965,512x512,512,384,262144,19869,0.07579422,7.5794,ok,
002093,2048,1536,0.169637,512x512,512,384,262144,33234,0.12677765,12.6778,ok,
002094,3008,2000,0.071128,512x512,512,340,262144,12382,0.04723358,4.7234,ok,
002095,1024,768,0.687088,512x512,512,384,262144,135079,0.51528549,51.5285,ok,
002096,3072,2304,0.969373,512x512,512,384,262144,190576,0.72698975,72.699,review,almost_full_mask
002097,4288,2848,0.008618,512x512,512,340,262144,1497,0.0057106,0.5711,ok,
002098,3872,2592,0.040919,512x512,512,343,262144,7182,0.02739716,2.7397,ok,
002099,3872,2592,0.011114,512x512,512,343,262144,1951,0.00744247,0.7442,ok,
002100,2048,1536,0.397194,512x512,512,384,262144,78092,0.29789734,29.7897,ok,
002101,640,480,0.088997,512x512,512,384,262144,17517,0.06682205,6.6822,ok,
002102,4288,2848,0.124345,512x512,512,340,262144,21649,0.08258438,8.2584,ok,
002103,3072,2304,0.019139,512x512,512,384,262144,3764,0.01435852,1.4359,ok,
002104,1024,768,0.55815,512x512,512,384,262144,109712,0.41851807,41.8518,ok,
002105,2592,1936,0.019442,512x512,512,382,262144,3828,0.01460266,1.4603,ok,
002106,3072,2304,0.058015,512x512,512,384,262144,11408,0.04351807,4.3518,ok,
002107,640,480,0.065697,512x512,512,384,262144,12930,0.04932404,4.9324,ok,
002108,4288,2848,0.055107,512x512,512,340,262144,9600,0.03662109,3.6621,ok,
002109,6668,4459,0.961933,512x512,512,342,262144,168463,0.64263535,64.2635,review,almost_full_mask
002110,2048,1536,0.270363,512x512,512,384,262144,53156,0.20277405,20.2774,ok,
002111,640,480,0.594023,512x512,512,384,262144,116752,0.44537354,44.5374,ok,
002112,3072,2304,0.132902,512x512,512,384,262144,26132,0.09968567,9.9686,ok,
002113,6708,4439,0.047679,512x512,512,339,262144,8262,0.03151703,3.1517,ok,
002114,6648,4439,0.5086,512x512,512,342,262144,89069,0.33977127,33.9771,ok,
002115,3008,2000,0.068238,512x512,512,340,262144,11874,0.04529572,4.5296,ok,
002116,1024,768,0.424295,512x512,512,384,262144,83712,0.31933594,31.9336,ok,
002117,6808,4519,0.275324,512x512,512,340,262144,47927,0.182827,18.2827,ok,
002118,3008,2000,0.024549,512x512,512,340,262144,4284,0.01634216,1.6342,ok,
002119,919,802,0.405872,512x512,512,447,262144,92873,0.35428238,35.4282,ok,
002120,4288,2848,0.017387,512x512,512,340,262144,3028,0.0115509,1.1551,ok,
002121,6681,4440,0.104597,512x512,512,340,262144,18225,0.06952286,6.9523,ok,
002122,3072,2304,0.132276,512x512,512,384,262144,26103,0.09957504,9.9575,ok,
002123,3008,2000,0.081803,512x512,512,340,262144,14239,0.05431747,5.4317,ok,
002124,767,576,0.157144,512x512,512,385,262144,30914,0.11792755,11.7928,ok,
002125,4288,2848,0.018217,512x512,512,340,262144,3188,0.01216125,1.2161,ok,
002126,640,480,0.356686,512x512,512,384,262144,70175,0.26769638,26.7696,ok,
002127,3872,2592,0.025676,512x512,512,343,262144,4524,0.01725769,1.7258,ok,
002128,1024,768,0.940744,512x512,512,384,262144,185142,0.70626068,70.6261,ok,
002129,6668,4439,0.551659,512x512,512,341,262144,96333,0.36748123,36.7481,ok,
002130,4288,2848,0.011822,512x512,512,340,262144,2063,0.00786972,0.787,ok,
002131,4288,2848,0.137173,512x512,512,340,262144,23874,0.09107208,9.1072,ok,
002132,919,802,0.688952,512x512,512,447,262144,157647,0.60137558,60.1376,ok,
002133,640,480,0.191738,512x512,512,384,262144,37738,0.14395905,14.3959,ok,
002134,4288,2848,0.032799,512x512,512,340,262144,5708,0.02177429,2.1774,ok,
002135,3072,2304,0.431985,512x512,512,384,262144,84909,0.32390213,32.3902,ok,
002136,3008,2000,0.237049,512x512,512,340,262144,41265,0.15741348,15.7413,ok,
002137,3008,2000,0.079828,512x512,512,340,262144,13872,0.05291748,5.2917,ok,
002138,1024,768,0.083658,512x512,512,384,262144,16449,0.06274796,6.2748,ok,
002139,3072,2304,0.07541,512x512,512,384,262144,14828,0.05656433,5.6564,ok,
002140,4288,2848,0.011554,512x512,512,340,262144,2012,0.00767517,0.7675,ok,
002141,1024,768,0.909651,512x512,512,384,262144,178959,0.68267441,68.2674,ok,
002142,640,480,0.414277,512x512,512,384,262144,81500,0.31089783,31.0898,ok,
002143,3072,2304,0.310023,512x512,512,384,262144,60956,0.23252869,23.2529,ok,
002144,3008,2000,0.107572,512x512,512,340,262144,18708,0.07136536,7.1365,ok,
002145,1707,1222,0.086512,512x512,512,367,262144,16244,0.06196594,6.1966,ok,
002146,6748,4499,0.082342,512x512,512,341,262144,14368,0.05480957,5.481,ok,
002147,3008,2000,0.038877,512x512,512,340,262144,6764,0.02580261,2.5803,ok,
002148,3072,2304,0.112881,512x512,512,384,262144,22196,0.08467102,8.4671,ok,
002149,6688,4419,0.127199,512x512,512,338,262144,22003,0.08393478,8.3935,ok,
002150,2048,1536,0.235329,512x512,512,384,262144,46268,0.17649841,17.6498,ok,
002151,3024,2016,0.109839,512x512,512,341,262144,19186,0.07318878,7.3189,ok,
002152,767,576,0.227641,512x512,512,385,262144,44837,0.17103958,17.104,ok,
002153,3024,2016,0.030307,512x512,512,341,262144,5290,0.02017975,2.018,ok,
002154,640,480,0.586715,512x512,512,384,262144,115368,0.44009399,44.0094,ok,
002155,2621,2060,0.030898,512x512,512,402,262144,6355,0.0242424,2.4242,ok,
002156,767,576,0.190873,512x512,512,385,262144,37617,0.14349747,14.3497,ok,
002157,6694,4477,0.194497,512x512,512,342,262144,34004,0.12971497,12.9715,ok,
002158,4288,2848,0.006785,512x512,512,340,262144,1176,0.00448608,0.4486,ok,
002159,640,480,0.464128,512x512,512,384,262144,91236,0.34803772,34.8038,ok,
002160,4288,2848,0.048527,512x512,512,340,262144,8438,0.03218842,3.2188,ok,
002161,4288,2848,0.050764,512x512,512,340,262144,8824,0.03366089,3.3661,ok,
002162,4288,2848,0.026223,512x512,512,340,262144,4573,0.01744461,1.7445,ok,
002163,2448,2448,0.514423,512x512,512,512,262144,134860,0.51445007,51.445,ok,
002164,640,480,0.191624,512x512,512,384,262144,37699,0.14381027,14.381,ok,
002165,4288,2848,0.093904,512x512,512,340,262144,16342,0.06233978,6.234,ok,
002166,640,480,0.119349,512x512,512,384,262144,23491,0.08961105,8.9611,ok,
002167,640,480,0.059492,512x512,512,384,262144,11732,0.04475403,4.4754,ok,
002168,3072,2304,0.096223,512x512,512,384,262144,18920,0.07217407,7.2174,ok,
002169,6602,4361,0.218005,512x512,512,338,262144,37756,0.14402771,14.4028,ok,
002170,2592,1936,0.018037,512x512,512,382,262144,3552,0.0135498,1.355,ok,
002171,4288,2848,0.020757,512x512,512,340,262144,3611,0.01377487,1.3775,ok,
002172,853,680,0.287816,512x512,512,408,262144,60183,0.22957993,22.958,ok,
002173,6668,4439,0.36082,512x512,512,341,262144,62990,0.24028778,24.0288,ok,
002174,3072,2304,0.045564,512x512,512,384,262144,8960,0.03417969,3.418,ok,
002175,3872,2592,0.022757,512x512,512,343,262144,3991,0.01522446,1.5224,ok,
002176,6621,4401,0.423588,512x512,512,340,262144,73728,0.28125,28.125,ok,
002177,3072,2304,0.179801,512x512,512,384,262144,35358,0.13488007,13.488,ok,
002178,3872,2592,0.248103,512x512,512,343,262144,43585,0.16626358,16.6264,ok,
002179,3072,2304,0.179713,512x512,512,384,262144,35336,0.13479614,13.4796,ok,
002180,3872,2592,0.127559,512x512,512,343,262144,22395,0.08543015,8.543,ok,
002181,3024,2016,0.051609,512x512,512,341,262144,9013,0.03438187,3.4382,ok,
002182,724,542,0.648267,512x512,512,383,262144,127070,0.48473358,48.4734,ok,
002183,2592,1944,0.128764,512x512,512,384,262144,25328,0.09661865,9.6619,ok,
002184,1024,768,0.381541,512x512,512,384,262144,75015,0.28615952,28.616,ok,
002185,962,722,0.363807,512x512,512,384,262144,71529,0.27286148,27.2861,ok,
002186,4288,2848,0.096915,512x512,512,340,262144,16866,0.06433868,6.4339,ok,
002187,3072,2304,0.378791,512x512,512,384,262144,74468,0.28407288,28.4073,ok,
002188,3872,2592,0.011961,512x512,512,343,262144,2099,0.00800705,0.8007,ok,
002189,3872,2592,0.753365,512x512,512,343,262144,132297,0.504673,50.4673,ok,
002190,4288,2848,0.040167,512x512,512,340,262144,7019,0.02677536,2.6775,ok,
002191,3008,2000,0.077905,512x512,512,340,262144,13557,0.05171585,5.1716,ok,
002192,824,719,0.514293,512x512,512,447,262144,117726,0.44908905,44.9089,ok,
002193,1024,768,0.678605,512x512,512,384,262144,133471,0.50915146,50.9151,ok,
002194,6622,4402,0.229782,512x512,512,340,262144,40028,0.1526947,15.2695,ok,
002195,4288,2848,0.12888,512x512,512,340,262144,22461,0.08568192,8.5682,ok,
002196,3072,2304,0.04471,512x512,512,384,262144,8792,0.03353882,3.3539,ok,
002197,640,480,0.435371,512x512,512,384,262144,85641,0.32669449,32.6694,ok,
002198,1022,767,0.280558,512x512,512,384,262144,55084,0.21012878,21.0129,ok,
002199,640,480,0.282633,512x512,512,384,262144,55597,0.21208572,21.2086,ok,
002200,6642,4441,0.179614,512x512,512,342,262144,31452,0.11997986,11.998,ok,
002201,1024,768,0.812112,512x512,512,384,262144,159782,0.60951996,60.952,ok,
002202,1024,768,0.349401,512x512,512,384,262144,68730,0.26218414,26.2184,ok,
002203,1024,768,0.189107,512x512,512,384,262144,37182,0.14183807,14.1838,ok,
002204,3072,2304,0.033845,512x512,512,384,262144,6656,0.02539062,2.5391,ok,
002205,1024,768,0.116021,512x512,512,384,262144,22811,0.08701706,8.7017,ok,
002206,3072,2304,0.495889,512x512,512,384,262144,97467,0.3718071,37.1807,ok,
002207,1024,768,0.047822,512x512,512,384,262144,9407,0.03588486,3.5885,ok,
002208,3072,2304,0.01566,512x512,512,384,262144,3080,0.01174927,1.1749,ok,
002209,3872,2592,0.815757,512x512,512,343,262144,143271,0.54653549,54.6535,ok,
002210,2048,1536,0.275358,512x512,512,384,262144,54123,0.20646286,20.6463,ok,
002211,3072,2304,0.020114,512x512,512,384,262144,3956,0.01509094,1.5091,ok,
002212,919,802,0.176588,512x512,512,447,262144,40422,0.15419769,15.4198,ok,
002213,6668,4439,0.349603,512x512,512,341,262144,61037,0.23283768,23.2838,ok,
002214,3024,2016,0.062976,512x512,512,341,262144,10995,0.0419426,4.1943,ok,
002215,2448,2448,0.018573,512x512,512,512,262144,4876,0.01860046,1.86,ok,
002216,1024,768,0.202128,512x512,512,384,262144,39726,0.15154266,15.1543,ok,
002217,4288,2848,0.007587,512x512,512,340,262144,1325,0.00505447,0.5054,ok,
002218,3872,2592,0.184039,512x512,512,343,262144,32332,0.12333679,12.3337,ok,
002219,3872,2592,0.010813,512x512,512,343,262144,1908,0.00727844,0.7278,ok,
002220,3872,2592,0.014185,512x512,512,343,262144,2497,0.0095253,0.9525,ok,
002221,4288,2848,0.012504,512x512,512,340,262144,2173,0.00828934,0.8289,ok,
002222,3872,2592,0.012512,512x512,512,343,262144,2196,0.00837708,0.8377,ok,
002223,1024,768,0.142227,512x512,512,384,262144,27965,0.10667801,10.6678,ok,
002224,4288,2848,0.098805,512x512,512,340,262144,17204,0.06562805,6.5628,ok,
002225,3008,2000,0.317101,512x512,512,340,262144,55184,0.21051025,21.051,ok,
002226,1024,768,0.28567,512x512,512,384,262144,56155,0.21421432,21.4214,ok,
002227,3072,2304,0.297692,512x512,512,384,262144,58532,0.22328186,22.3282,ok,
002228,2816,2112,0.147634,512x512,512,384,262144,29018,0.11069489,11.0695,ok,
002229,3872,2592,0.735344,512x512,512,343,262144,129112,0.49252319,49.2523,ok,
002230,6621,4401,0.108156,512x512,512,340,262144,18826,0.07181549,7.1815,ok,
002231,4288,2848,0.014722,512x512,512,340,262144,2572,0.0098114,0.9811,ok,
002232,919,802,0.293221,512x512,512,447,262144,67118,0.25603485,25.6035,ok,
002233,6648,4419,0.19088,512x512,512,340,262144,33231,0.1267662,12.6766,ok,
002234,6661,4441,0.032044,512x512,512,341,262144,5596,0.02134705,2.1347,ok,
002235,640,480,0.175732,512x512,512,384,262144,34580,0.13191223,13.1912,ok,
002236,640,480,0.632513,512x512,512,384,262144,124304,0.47418213,47.4182,ok,
002237,3872,2592,0.086481,512x512,512,343,262144,15192,0.05795288,5.7953,ok,
002238,6688,4439,0.06606,512x512,512,340,262144,11500,0.04386902,4.3869,ok,
002239,3872,2592,0.029703,512x512,512,343,262144,5213,0.01988602,1.9886,ok,
002240,3072,2304,0.130338,512x512,512,384,262144,25628,0.09776306,9.7763,ok,
002241,6628,4419,0.090284,512x512,512,341,262144,15756,0.06010437,6.0104,ok,
002242,3072,2304,0.131186,512x512,512,384,262144,25778,0.09833527,9.8335,ok,
002243,919,802,0.297503,512x512,512,447,262144,68088,0.25973511,25.9735,ok,
002244,3072,2304,0.287516,512x512,512,384,262144,56543,0.21569443,21.5694,ok,
002245,4288,2848,0.054505,512x512,512,340,262144,9487,0.03619003,3.619,ok,
002246,4288,2848,0.053923,512x512,512,340,262144,9364,0.03572083,3.5721,ok,
002247,965,624,0.267711,512x512,512,331,262144,45379,0.17310715,17.3107,ok,
002248,1502,1051,0.171127,512x512,512,358,262144,31373,0.1196785,11.9678,ok,
002249,3024,2016,0.06179,512x512,512,341,262144,10795,0.04117966,4.118,ok,
002250,3024,2016,0.097768,512x512,512,341,262144,17051,0.0650444,6.5044,ok,
002251,640,480,0.082936,512x512,512,384,262144,16324,0.06227112,6.2271,ok,
002252,6681,4441,0.651517,512x512,512,340,262144,113390,0.43254852,43.2549,ok,
002253,4288,2848,0.011355,512x512,512,340,262144,1981,0.00755692,0.7557,ok,
002254,767,576,0.699125,512x512,512,385,262144,137941,0.52620316,52.6203,ok,
002255,1024,768,0.506348,512x512,512,384,262144,99548,0.37974548,37.9745,ok,
002256,2304,1536,0.042277,512x512,512,341,262144,7372,0.02812195,2.8122,ok,
002257,3072,2304,0.673553,512x512,512,384,262144,132430,0.50518036,50.518,ok,
002258,4288,2848,0.22172,512x512,512,340,262144,38592,0.1472168,14.7217,ok,
002259,1024,768,0.361069,512x512,512,384,262144,71004,0.27085876,27.0859,ok,
002260,824,719,0.51285,512x512,512,447,262144,117411,0.44788742,44.7887,ok,
002261,3008,2000,0.019582,512x512,512,340,262144,3404,0.01298523,1.2985,ok,
002262,3008,2000,0.116696,512x512,512,340,262144,20307,0.07746506,7.7465,ok,
002263,1024,768,0.101376,512x512,512,384,262144,19924,0.07600403,7.6004,ok,
002264,3872,2592,0.057373,512x512,512,343,262144,10072,0.03842163,3.8422,ok,
002265,3008,2000,0.003202,512x512,512,340,262144,557,0.00212479,0.2125,review,very_small_lesion
002266,3024,2016,0.078918,512x512,512,341,262144,13781,0.05257034,5.257,ok,
002267,6642,4421,0.274517,512x512,512,341,262144,47936,0.18286133,18.2861,ok,
002268,3872,2592,0.091091,512x512,512,343,262144,15987,0.06098557,6.0986,ok,
002269,6688,4439,0.191397,512x512,512,340,262144,33326,0.1271286,12.7129,ok,
002270,4288,2848,0.016238,512x512,512,340,262144,2836,0.01081848,1.0818,ok,
002271,6668,4439,0.514224,512x512,512,341,262144,89824,0.34265137,34.2651,ok,
002272,6648,4439,0.409501,512x512,512,342,262144,71697,0.27350235,27.3502,ok,
002273,4288,2848,0.020718,512x512,512,340,262144,3601,0.01373672,1.3737,ok,
002274,3008,2000,0.00862,512x512,512,340,262144,1500,0.00572205,0.5722,ok,
002275,3024,2016,0.028507,512x512,512,341,262144,4979,0.01899338,1.8993,ok,
002276,3072,2304,0.028048,512x512,512,384,262144,5516,0.02104187,2.1042,ok,
002277,4288,2848,0.027605,512x512,512,340,262144,4808,0.01834106,1.8341,ok,
002278,3072,2304,0.242406,512x512,512,384,262144,47656,0.18179321,18.1793,ok,
002279,3008,2000,0.010225,512x512,512,340,262144,1785,0.00680923,0.6809,ok,
002280,3072,2304,0.712743,512x512,512,384,262144,140108,0.5344696,53.447,ok,
002281,4288,2848,0.385004,512x512,512,340,262144,67012,0.25563049,25.563,ok,
002282,1024,768,0.189063,512x512,512,384,262144,37168,0.14178467,14.1785,ok,
002283,1024,768,0.197859,512x512,512,384,262144,38909,0.14842606,14.8426,ok,
002284,1024,768,0.319581,512x512,512,384,262144,62816,0.23962402,23.9624,ok,
002285,2592,1936,0.058616,512x512,512,382,262144,11520,0.04394531,4.3945,ok,
002286,3872,2592,0.141269,512x512,512,343,262144,24793,0.09457779,9.4578,ok,
002287,3008,2000,0.248505,512x512,512,340,262144,43255,0.16500473,16.5005,ok,
002288,640,480,0.30999,512x512,512,384,262144,60965,0.23256302,23.2563,ok,
002289,3072,2304,0.361361,512x512,512,384,262144,71050,0.27103424,27.1034,ok,
002290,1024,768,0.094065,512x512,512,384,262144,18516,0.07063293,7.0633,ok,
002291,1024,768,0.302054,512x512,512,384,262144,59365,0.2264595,22.646,ok,
002292,6641,4402,0.339377,512x512,512,339,262144,58900,0.22468567,22.4686,ok,
002293,640,480,0.299261,512x512,512,384,262144,58899,0.22468185,22.4682,ok,
002294,3008,2000,0.104737,512x512,512,340,262144,18208,0.06945801,6.9458,ok,
002295,3072,2304,0.162546,512x512,512,384,262144,31959,0.12191391,12.1914,ok,
002296,3024,2016,0.05696,512x512,512,341,262144,9955,0.03797531,3.7975,ok,
002297,3072,2304,0.065521,512x512,512,384,262144,12884,0.04914856,4.9149,ok,
002298,2048,1536,0.323372,512x512,512,384,262144,63564,0.24247742,24.2477,ok,
002299,3008,2000,0.017138,512x512,512,340,262144,2996,0.01142883,1.1429,ok,
002300,3008,2000,0.111617,512x512,512,340,262144,19434,0.07413483,7.4135,ok,
002301,1502,1043,0.41238,512x512,512,356,262144,75161,0.28671646,28.6716,ok,
002302,3872,2592,0.886131,512x512,512,343,262144,155720,0.59402466,59.4025,ok,
002303,4288,2848,0.055773,512x512,512,340,262144,9717,0.03706741,3.7067,ok,
002304,1024,768,0.222558,512x512,512,384,262144,43760,0.16693115,16.6931,ok,
002305,640,480,0.536787,512x512,512,384,262144,105601,0.40283585,40.2836,ok,
002306,1024,768,0.261548,512x512,512,384,262144,51422,0.19615936,19.6159,ok,
002307,3008,2000,0.082649,512x512,512,340,262144,14392,0.05490112,5.4901,ok,
002308,3072,2304,0.149622,512x512,512,384,262144,29387,0.11210251,11.2103,ok,
002309,3008,2000,0.014703,512x512,512,340,262144,2560,0.00976562,0.9766,ok,
002310,4288,2848,0.026593,512x512,512,340,262144,4629,0.01765823,1.7658,ok,
002311,962,671,0.157927,512x512,512,357,262144,28877,0.11015701,11.0157,ok,
002312,1504,1129,0.429782,512x512,512,384,262144,84487,0.32229233,32.2292,ok,
002313,640,480,0.233148,512x512,512,384,262144,45892,0.17506409,17.5064,ok,
002314,3072,2304,0.243983,512x512,512,384,262144,47972,0.18299866,18.2999,ok,
002315,2048,1536,0.022532,512x512,512,384,262144,4512,0.01721191,1.7212,ok,
002316,3008,2000,0.126648,512x512,512,340,262144,22049,0.08411026,8.411,ok,
002317,640,480,0.219303,512x512,512,384,262144,43127,0.16451645,16.4516,ok,
002318,2392,2237,0.325401,512x512,512,479,262144,79797,0.3044014,30.4401,ok,
002319,3008,2000,0.004635,512x512,512,340,262144,812,0.00309753,0.3098,review,very_small_lesion
002320,1024,768,0.375333,512x512,512,384,262144,73762,0.2813797,28.138,ok,
002321,640,480,0.134987,512x512,512,384,262144,26563,0.1013298,10.133,ok,
002322,4288,2848,0.055283,512x512,512,340,262144,9628,0.03672791,3.6728,ok,
002323,3008,2000,0.015012,512x512,512,340,262144,2624,0.01000977,1.001,ok,
002324,640,480,0.141546,512x512,512,384,262144,27856,0.10626221,10.6262,ok,
002325,4288,2848,0.041644,512x512,512,340,262144,7247,0.02764511,2.7645,ok,
002326,6708,4459,0.494376,512x512,512,340,262144,86013,0.32811356,32.8114,ok,
002327,1024,768,0.354534,512x512,512,384,262144,69686,0.26583099,26.5831,ok,
002328,4288,2848,0.326194,512x512,512,340,262144,56793,0.2166481,21.6648,ok,
002329,4288,2848,0.048141,512x512,512,340,262144,8392,0.03201294,3.2013,ok,
002330,640,480,0.294648,512x512,512,384,262144,57980,0.22117615,22.1176,ok,
002331,640,480,0.424805,512x512,512,384,262144,83597,0.31889725,31.8897,ok,
002332,767,576,0.12869,512x512,512,385,262144,25348,0.09669495,9.6695,ok,
002333,3072,2304,0.046236,512x512,512,384,262144,9092,0.03468323,3.4683,ok,
002334,6708,4439,0.106636,512x512,512,339,262144,18516,0.07063293,7.0633,ok,
002335,3008,2000,0.044201,512x512,512,340,262144,7696,0.02935791,2.9358,ok,
002336,4288,2848,0.148097,512x512,512,340,262144,25784,0.09835815,9.8358,ok,
002337,3072,2304,0.225243,512x512,512,384,262144,44288,0.16894531,16.8945,ok,
002338,1024,768,0.280108,512x512,512,384,262144,55092,0.2101593,21.0159,ok,
002339,4288,2848,0.132215,512x512,512,340,262144,23010,0.08777618,8.7776,ok,
002340,1024,768,0.464601,512x512,512,384,262144,91354,0.34848785,34.8488,ok,
002341,4288,2848,0.010811,512x512,512,340,262144,1884,0.00718689,0.7187,ok,
002342,1024,768,0.227707,512x512,512,384,262144,44783,0.17083359,17.0834,ok,
002343,3024,2016,0.116194,512x512,512,341,262144,20287,0.07738876,7.7389,ok,
002344,4288,2848,0.00733,512x512,512,340,262144,1284,0.00489807,0.4898,ok,
002345,3072,2304,0.200954,512x512,512,384,262144,39512,0.15072632,15.0726,ok,
002346,3072,2304,0.352561,512x512,512,384,262144,69320,0.26443481,26.4435,ok,
002347,2530,2122,0.34992,512x512,512,429,262144,76873,0.29324722,29.3247,ok,
002348,3008,2000,0.04739,512x512,512,340,262144,8241,0.03143692,3.1437,ok,
002349,1024,768,0.166261,512x512,512,384,262144,32680,0.12466431,12.4664,ok,
002350,1024,768,0.516363,512x512,512,384,262144,101522,0.3872757,38.7276,ok,
002351,3072,2304,0.310389,512x512,512,384,262144,61038,0.23284149,23.2841,ok,
002352,4288,2848,0.066299,512x512,512,340,262144,11541,0.04402542,4.4025,ok,
002353,640,480,0.448955,512x512,512,384,262144,88305,0.33685684,33.6857,ok,
002354,3072,2304,0.053191,512x512,512,384,262144,10465,0.03992081,3.9921,ok,
002355,3024,2016,0.056199,512x512,512,341,262144,9815,0.03744125,3.7441,ok,
002356,4288,2848,0.02074,512x512,512,340,262144,3609,0.01376724,1.3767,ok,
002357,3008,2000,0.152886,512x512,512,340,262144,26604,0.10148621,10.1486,ok,
002358,3008,2000,0.023949,512x512,512,340,262144,4165,0.01588821,1.5888,ok,
002359,3008,2000,0.030755,512x512,512,340,262144,5352,0.02041626,2.0416,ok,
002360,3072,2304,0.114104,512x512,512,384,262144,22436,0.08558655,8.5587,ok,
002361,3072,2304,0.590433,512x512,512,384,262144,116081,0.44281387,44.2814,ok,
002362,722,542,0.5958,512x512,512,384,262144,117129,0.44681168,44.6812,ok,
002363,6688,4419,0.129121,512x512,512,338,262144,22366,0.08531952,8.532,ok,
002364,3072,2304,0.629712,512x512,512,384,262144,123799,0.47225571,47.2256,ok,
002365,640,480,0.110742,512x512,512,384,262144,21761,0.08301163,8.3012,ok,
002366,4288,2848,0.02095,512x512,512,340,262144,3660,0.01396179,1.3962,ok,
002367,6708,4439,0.45179,512x512,512,339,262144,78426,0.29917145,29.9171,ok,
002368,3872,2592,0.069461,512x512,512,343,262144,12190,0.04650116,4.6501,ok,
002369,3008,2000,0.100295,512x512,512,340,262144,17456,0.06658936,6.6589,ok,
002370,3072,2304,0.231972,512x512,512,384,262144,45648,0.1741333,17.4133,ok,
002371,3072,2304,0.11347,512x512,512,384,262144,22302,0.08507538,8.5075,ok,
002372,3008,2000,0.021512,512x512,512,340,262144,3760,0.01434326,1.4343,ok,
002373,1024,768,0.143637,512x512,512,384,262144,28242,0.10773468,10.7735,ok,
002374,3072,2304,1.0,512x512,512,384,262144,196608,0.75,75.0,review,almost_full_mask
