image_id,pigment_network,negative_network,streaks,milia_like_cyst,globules,feature_count,status
002324,1,0,0,0,0,1,ok
002325,0,0,0,1,0,1,ok
002326,1,0,0,0,1,2,ok
002327,1,0,0,1,0,2,ok
002328,0,0,0,1,1,2,ok
002329,0,0,0,1,0,1,ok
002330,1,0,0,0,0,1,ok
002331,1,0,0,0,0,1,ok
002332,1,0,0,0,0,1,ok
002333,1,0,0,0,0,1,ok
002334,1,0,0,0,1,2,ok
002335,0,0,0,0,0,0,ok
002336,0,0,0,0,1,1,ok
002337,0,0,1,0,1,2,ok
002338,1,0,0,1,0,2,ok
002339,1,0,0,0,0,1,ok
002340,0,0,0,0,0,0,ok
002341,0,1,0,1,1,3,ok
002342,0,1,0,0,0,1,ok
002343,0,0,0,1,0,1,ok
002344,1,0,0,1,0,2,ok
002345,0,1,0,0,0,1,ok
002346,1,1,0,0,0,2,ok
002347,1,0,0,0,1,2,ok
002348,1,0,1,0,1,3,ok
002349,1,0,0,0,0,1,ok
002350,1,1,0,0,1,3,ok
002351,1,0,0,0,0,1,ok
002352,0,0,0,0,1,1,ok
002353,1,0,0,0,0,1,ok
002354,1,0,0,0,0,1,ok
002355,0,1,0,1,0,2,ok
002356,1,0,0,0,0,1,ok
002357,0,0,0,0,0,0,ok
002358,0,0,0,0,1,1,ok
002359,0,0,0,0,0,0,ok
002360,0,0,0,0,1,1,ok
002361,0,0,0,0,0,0,ok
002362,1,0,0,0,1,2,ok
002363,1,0,0,0,0,1,ok
002364,1,0,0,0,0,1,ok
002365,0,1,0,0,0,1,ok
002366,1,0,0,1,0,2,ok
002367,0,0,0,1,1,2,ok
002368,0,0,0,0,0,0,ok
002369,1,0,0,0,1,2,ok
002370,0,1,0,0,1,2,ok
002371,0,0,0,0,0,0,ok
002372,1,0,0,0,0,1,ok
002373,1,0,0,0,0,1,ok
002374,1,0,0,0,0,1,ok
002375,1,0,0,0,0,1,ok
002376,1,0,0,0,0,1,ok
002377,0,0,0,1,0,1,ok
002378,0,0,0,0,0,0,ok
002379,1,0,0,0,1,2,ok
002380,1,1,0,0,0,2,ok
002381,1,0,0,1,1,3,ok
002382,0,0,0,0,0,0,ok
002383,0,0,0,1,0,1,ok
002384,0,0,0,0,0,0,ok
002385,0,0,0,0,0,0,ok
002386,1,0,0,0,0,1,ok
002387,0,0,0,0,1,1,ok
002388,0,0,0,0,0,0,ok
002389,1,1,0,0,0,2,ok
002390,1,0,0,1,0,2,ok
002391,1,0,0,0,0,1,ok
002392,1,1,0,1,0,3,ok
002393,0,0,0,0,0,0,ok
002394,0,0,0,0,1,1,ok
002395,0,0,0,0,0,0,ok
002396,0,0,0,0,0,0,ok
002397,0,0,0,0,0,0,ok
002398,0,0,0,1,0,1,ok
002399,0,0,0,0,1,1,ok
002400,1,0,0,0,0,1,ok
002401,0,0,0,1,0,1,ok
002402,0,0,0,0,1,1,ok
002403,0,0,0,0,0,0,ok
002404,0,0,0,0,0,0,ok
002405,0,0,0,0,0,0,ok
002406,0,0,0,0,0,0,ok
002407,1,0,1,0,1,3,ok
002408,1,0,0,0,0,1,ok
002409,1,0,0,0,0,1,ok
002410,1,0,0,0,0,1,ok
002411,1,0,0,0,0,1,ok
002412,0,0,0,0,1,1,ok
002413,0,0,0,0,0,0,ok
002414,1,0,0,0,1,2,ok
002415,1,0,0,0,0,1,ok
002416,0,0,0,1,0,1,ok
002417,1,0,0,1,0,2,ok
002418,1,0,0,0,0,1,ok
002419,0,0,0,0,1,1,ok
002420,0,0,0,0,0,0,ok
002421,1,0,1,0,0,2,ok
002422,1,0,0,1,0,2,ok
002423,1,0,0,1,0,2,ok
002424,0,0,0,1,0,1,ok
002425,1,0,0,0,0,1,ok
002426,1,0,0,0,0,1,ok
002427,0,0,0,0,1,1,ok
002428,1,0,1,0,0,2,ok
002429,1,0,0,0,0,1,ok
002430,1,0,0,0,0,1,ok
002431,0,0,0,0,0,0,ok
002432,1,0,1,0,1,3,ok
002433,0,0,0,0,0,0,ok
002434,1,0,0,0,0,1,ok
002435,1,0,1,0,0,2,ok
002436,0,0,0,0,0,0,ok
002437,0,0,0,1,0,1,ok
002438,0,0,0,0,0,0,ok
002439,1,0,0,0,0,1,ok
002440,0,0,0,0,0,0,ok
002441,0,0,0,0,1,1,ok
002442,1,0,0,1,1,3,ok
002443,1,0,0,0,1,2,ok
002444,0,0,0,0,0,0,ok
002445,1,0,0,0,0,1,ok
002446,0,0,0,0,0,0,ok
002447,1,0,0,0,0,1,ok
002448,1,0,0,0,0,1,ok
002449,0,0,0,1,0,1,ok
002450,1,0,0,0,0,1,ok
002451,0,0,0,0,0,0,ok
002452,1,0,0,1,0,2,ok
002453,1,0,0,0,0,1,ok
002454,1,0,0,1,0,2,ok
002455,0,1,0,0,1,2,ok
002456,1,0,0,0,0,1,ok
002457,1,0,0,0,0,1,ok
002458,0,0,0,0,0,0,ok
002459,1,0,0,0,0,1,ok
002460,1,0,0,0,0,1,ok
002461,1,0,0,1,0,2,ok
002462,0,0,0,0,0,0,ok
002463,1,0,0,1,1,3,ok
002464,0,0,1,0,1,2,ok
002465,1,0,0,0,0,1,ok
002466,1,0,0,0,0,1,ok
002467,1,0,0,0,1,2,ok
002468,0,0,0,0,0,0,ok
002469,1,0,0,0,0,1,ok
002470,1,0,0,0,1,2,ok
002471,1,0,0,0,0,1,ok
002472,0,0,1,0,0,1,ok
002473,1,0,0,1,1,3,ok
002474,1,0,0,0,0,1,ok
002475,1,1,0,1,0,3,ok
002476,1,0,0,1,0,2,ok
002477,1,0,0,0,0,1,ok
002478,1,0,0,1,0,2,ok
002479,0,1,0,1,0,2,ok
002480,1,0,0,0,0,1,ok
002481,0,1,0,0,0,1,ok
002482,1,0,0,0,0,1,ok
002483,1,0,0,0,1,2,ok
002484,1,0,0,0,0,1,ok
002485,1,1,0,0,0,2,ok
002486,1,0,0,1,0,2,ok
002487,1,0,1,0,1,3,ok
002488,1,0,0,0,0,1,ok
002489,1,0,0,0,0,1,ok
002490,0,1,0,0,0,1,ok
002491,1,0,0,0,0,1,ok
002492,1,1,0,0,0,2,ok
002493,1,0,1,0,1,3,ok
002494,1,0,0,1,0,2,ok
002495,0,0,0,1,0,1,ok
002496,1,0,0,0,0,1,ok
002497,1,0,0,1,0,2,ok
002498,1,0,0,0,1,2,ok
002499,1,0,0,1,0,2,ok
002500,1,0,0,0,1,2,ok
002501,1,0,0,0,0,1,ok
002502,0,0,0,0,0,0,ok
002503,1,0,0,0,0,1,ok
002504,0,0,0,0,1,1,ok
002505,0,0,0,0,0,0,ok
002506,0,0,0,1,1,2,ok
002507,0,0,0,1,1,2,ok
002508,0,0,0,0,1,1,ok
002509,1,0,0,0,0,1,ok
002510,1,0,0,0,0,1,ok
002511,0,0,0,0,0,0,ok
002512,1,0,0,0,0,1,ok
002513,1,0,0,0,0,1,ok
002514,0,0,0,1,1,2,ok
002515,0,0,0,0,1,1,ok
002516,0,0,0,0,1,1,ok
002517,0,0,1,0,1,2,ok
002518,1,0,0,0,0,1,ok
002519,1,0,0,0,0,1,ok
002520,1,0,0,0,0,1,ok
002521,1,0,0,0,0,1,ok
002522,0,1,0,0,0,1,ok
002523,1,1,0,0,0,2,ok
002524,1,0,0,0,0,1,ok
002525,0,0,0,0,1,1,ok
002526,1,0,0,0,0,1,ok
002527,1,0,1,0,0,2,ok
002528,1,0,0,0,0,1,ok
002529,0,0,0,0,0,0,ok
002530,0,0,0,0,1,1,ok
002531,1,0,0,0,0,1,ok
002532,0,0,0,0,0,0,ok
002533,1,0,0,1,1,3,ok
002534,1,0,0,0,0,1,ok
002535,1,0,0,0,0,1,ok
002536,1,0,0,1,0,2,ok
002537,1,0,1,0,0,2,ok
002538,1,0,0,0,0,1,ok
002539,0,0,0,1,0,1,ok
002540,0,0,0,0,0,0,ok
002541,0,0,0,0,0,0,ok
002542,0,0,0,1,0,1,ok
002543,0,0,0,0,0,0,ok
002544,1,0,0,0,0,1,ok
002545,0,0,0,0,0,0,ok
002546,0,0,0,0,0,0,ok
002547,0,0,0,1,0,1,ok
002548,1,0,0,0,0,1,ok
002549,0,1,0,0,1,2,ok
002550,0,0,0,0,1,1,ok
002551,1,0,0,0,1,2,ok
002552,0,0,0,0,1,1,ok
002553,0,0,0,0,0,0,ok
002554,1,0,0,0,0,1,ok
002555,1,0,0,0,0,1,ok
002556,1,0,0,0,0,1,ok
002557,1,0,0,0,0,1,ok
002558,0,0,0,0,0,0,ok
002559,1,0,0,0,0,1,ok
002560,0,0,0,1,1,2,ok
002561,0,0,0,1,0,1,ok
002562,1,0,0,0,0,1,ok
002563,1,0,0,0,0,1,ok
002564,1,0,0,0,0,1,ok
002565,1,0,0,0,1,2,ok
002566,0,0,0,0,1,1,ok
002567,1,0,0,0,0,1,ok
002568,0,0,0,0,0,0,ok
002569,1,0,0,0,1,2,ok
002570,1,0,0,0,0,1,ok
002571,0,0,0,0,0,0,ok
002572,1,0,1,0,1,3,ok
002573,0,0,0,0,0,0,ok
002574,1,0,0,0,0,1,ok
002575,1,0,0,1,0,2,ok
002576,1,0,0,0,0,1,ok
002577,1,0,0,0,0,1,ok
002578,0,0,0,1,0,1,ok
002579,0,0,0,0,1,1,ok
002580,0,0,0,0,0,0,ok
002581,1,0,0,0,0,1,ok
002582,1,0,0,0,0,1,ok
002583,0,0,1,1,1,3,ok
002584,1,0,0,0,0,1,ok
002585,0,0,0,0,0,0,ok
002586,1,0,0,0,0,1,ok
002587,1,0,0,0,0,1,ok
002588,1,0,0,0,0,1,ok
002589,0,0,0,1,0,1,ok
002590,0,0,0,0,0,0,ok
002591,1,0,0,0,0,1,ok
002592,1,0,0,0,0,1,ok
002593,0,0,0,0,0,0,ok
002594,1,0,0,1,0,2,ok
002595,1,0,1,0,0,2,ok
002596,1,0,0,1,0,2,ok
002597,0,0,0,0,0,0,ok
002598,0,0,0,1,0,1,ok
002599,1,0,0,0,0,1,ok
002600,1,0,0,0,0,1,ok
002601,1,0,0,0,0,1,ok
002602,0,0,0,0,0,0,ok
002603,1,0,0,1,1,3,ok
002604,1,0,0,0,0,1,ok
002605,1,0,0,0,1,2,ok
002606,1,0,0,0,0,1,ok
002607,0,0,0,0,0,0,ok
002608,1,0,0,0,0,1,ok
002609,1,0,0,0,1,2,ok
002610,1,0,0,0,1,2,ok
002611,1,0,0,0,0,1,ok
002612,1,0,0,0,0,1,ok
002613,1,0,0,0,0,1,ok
002614,0,0,0,1,0,1,ok
002615,1,0,0,0,0,1,ok
002616,1,0,0,0,1,2,ok
002617,1,0,1,0,1,3,ok
002618,1,1,0,0,0,2,ok
002619,1,0,0,0,1,2,ok
002620,1,0,0,0,1,2,ok
002621,1,0,0,0,1,2,ok
002622,0,0,0,0,1,1,ok
002623,0,0,0,0,0,0,ok
002624,0,0,0,1,1,2,ok
002625,1,0,0,1,0,2,ok
002626,1,0,0,1,0,2,ok
002627,1,0,0,1,0,2,ok
002628,1,0,0,0,0,1,ok
002629,1,0,0,0,0,1,ok
002630,1,0,0,0,0,1,ok
002631,1,0,1,0,1,3,ok
002632,0,0,1,0,1,2,ok
002633,0,0,0,0,0,0,ok
002634,0,0,0,0,0,0,ok
002635,1,0,0,0,0,1,ok
002636,1,0,0,0,0,1,ok
002637,0,1,0,0,1,2,ok
002638,0,0,0,0,0,0,ok
002639,1,1,0,1,0,3,ok
002640,1,0,0,0,1,2,ok
002641,1,0,0,0,0,1,ok
002642,1,0,0,0,0,1,ok
002643,0,0,0,1,0,1,ok
002644,0,0,0,0,0,0,ok
002645,0,0,0,0,0,0,ok
002646,1,0,0,0,0,1,ok
002647,1,0,0,0,1,2,ok
002648,1,0,0,0,0,1,ok
002649,0,0,0,0,0,0,ok
002650,1,0,0,0,0,1,ok
002651,1,0,0,0,0,1,ok
002652,1,0,0,0,1,2,ok
002653,1,0,0,0,0,1,ok
002654,1,0,0,1,0,2,ok
002655,1,0,0,0,0,1,ok
002656,0,1,0,1,0,2,ok
002657,1,0,0,0,1,2,ok
002658,1,0,0,0,1,2,ok
002659,1,0,0,0,0,1,ok
002660,1,1,0,0,1,3,ok
002661,1,0,0,0,0,1,ok
002662,1,0,0,1,0,2,ok
002663,1,0,0,0,1,2,ok
002664,1,0,0,1,0,2,ok
002665,1,0,0,1,1,3,ok
002666,1,0,1,0,0,2,ok
002667,1,0,0,0,0,1,ok
002668,1,0,0,0,0,1,ok
002669,1,0,0,0,0,1,ok
002670,1,0,0,0,0,1,ok
002671,1,0,0,0,0,1,ok
002672,0,0,0,1,0,1,ok
002673,1,0,0,0,0,1,ok
002674,0,0,0,0,1,1,ok
002675,1,0,0,1,1,3,ok
002676,1,0,0,0,0,1,ok
002677,0,0,0,0,0,0,ok
002678,1,0,0,0,1,2,ok
002679,0,0,1,0,0,1,ok
002680,1,0,0,0,0,1,ok
002681,0,0,1,0,1,2,ok
002682,1,0,0,0,0,1,ok
002683,1,0,0,0,0,1,ok
002684,0,0,0,0,0,0,ok
002685,1,0,0,1,0,2,ok
002686,1,0,0,1,0,2,ok
002687,1,0,0,0,0,1,ok
002688,1,0,0,0,0,1,ok
002689,1,0,0,0,0,1,ok
002690,1,0,0,0,0,1,ok
002691,0,0,0,0,0,0,ok
002692,1,0,0,1,0,2,ok
002693,0,0,0,0,0,0,ok
002694,0,0,0,0,0,0,ok
002695,1,0,0,0,0,1,ok
002696,0,1,0,0,0,1,ok
002697,0,0,0,1,0,1,ok
002698,0,0,0,0,0,0,ok
002699,0,0,0,0,0,0,ok
002700,1,0,0,0,0,1,ok
