image_id,width,height,processed_canvas,processed_content_width,processed_content_height,processed_image_pixels,processed_lesion_pixels,processed_lesion_ratio,processed_lesion_percent,pigment_network_present,pigment_network_ratio,negative_network_present,negative_network_ratio,streaks_present,streaks_ratio,milia_like_cyst_present,milia_like_cyst_ratio,globules_present,globules_ratio,status,flags
002083,4288,2848,256x256,256,170,65536,976,0.01489258,1.4893,1,0.0073293,0,0.0,0,0.0,0,0.0,1,0.00428407,ok,
002084,1028,753,256x256,256,188,65536,11764,0.17950439,17.9504,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002085,1504,1129,256x256,256,192,65536,11806,0.18014526,18.0145,1,0.16959263,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002086,3008,2000,256x256,256,170,65536,1264,0.01928711,1.9287,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002087,3008,2000,256x256,256,170,65536,5244,0.08001709,8.0017,0,0.0,1,0.04662683,0,0.0,1,0.00550432,0,0.0,ok,
002088,3072,2304,256x256,256,192,65536,6335,0.09666443,9.6664,1,0.07513216,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002089,6641,4422,256x256,256,170,65536,20102,0.30673218,30.6732,1,0.23283209,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002090,1024,768,256x256,256,192,65536,13910,0.21224976,21.225,1,0.02711105,1,0.00531006,0,0.0,0,0.0,0,0.0,ok,
002091,6628,4439,256x256,256,171,65536,25221,0.38484192,38.4842,1,0.03472887,0,0.0,0,0.0,0,0.0,1,0.06594927,ok,
002092,1024,768,256x256,256,192,65536,4963,0.07572937,7.5729,1,0.05779266,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002093,2048,1536,256x256,256,192,65536,8361,0.12757874,12.7579,1,0.10801856,0,0.0,1,0.0282917,0,0.0,0,0.0,ok,
002094,3008,2000,256x256,256,170,65536,3089,0.0471344,4.7134,0,0.0,0,0.0,0,0.0,1,0.01605585,0,0.0,ok,
002095,1024,768,256x256,256,192,65536,33770,0.51528931,51.5289,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002096,3072,2304,256x256,256,192,65536,47649,0.72706604,72.7066,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002097,4288,2848,256x256,256,170,65536,376,0.0057373,0.5737,1,0.00473272,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002098,3872,2592,256x256,256,171,65536,1787,0.02726746,2.7267,1,0.00952659,0,0.0,0,0.0,1,0.00446293,0,0.0,ok,
002099,3872,2592,256x256,256,171,65536,482,0.00735474,0.7355,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002100,2048,1536,256x256,256,192,65536,19516,0.29779053,29.7791,1,0.00885328,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002101,640,480,256x256,256,192,65536,4373,0.06672668,6.6727,1,0.01889974,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002102,4288,2848,256x256,256,170,65536,5407,0.08250427,8.2504,1,0.03070121,0,0.0,0,0.0,1,0.00846521,0,0.0,ok,
002103,3072,2304,256x256,256,192,65536,936,0.01428223,1.4282,1,0.00470734,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002104,1024,768,256x256,256,192,65536,27439,0.41868591,41.8686,0,0.0,0,0.0,0,0.0,1,0.00618871,0,0.0,ok,
002105,2592,1936,256x256,256,191,65536,952,0.01452637,1.4526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002106,3072,2304,256x256,256,192,65536,2859,0.04362488,4.3625,1,0.00397845,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002107,640,480,256x256,256,192,65536,3232,0.04931641,4.9316,1,0.03288737,0,0.0,0,0.0,0,0.0,1,0.00660482,ok,
002108,4288,2848,256x256,256,170,65536,2388,0.03643799,3.6438,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002109,6668,4459,256x256,256,171,65536,42102,0.64242554,64.2426,0,0.0,0,0.0,0,0.0,1,0.00761561,1,0.07078191,ok,
002110,2048,1536,256x256,256,192,65536,13274,0.20254517,20.2545,1,0.21578598,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002111,640,480,256x256,256,192,65536,29205,0.44563293,44.5633,1,0.01872396,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002112,3072,2304,256x256,256,192,65536,6533,0.09968567,9.9686,1,0.08902444,0,0.0,0,0.0,0,0.0,1,0.02599914,ok,
002113,6708,4439,256x256,256,169,65536,2063,0.03147888,3.1479,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00174119,ok,
002114,6648,4439,256x256,256,171,65536,22248,0.33947754,33.9478,1,0.27399375,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002115,3008,2000,256x256,256,170,65536,2962,0.04519653,4.5197,1,0.03578906,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002116,1024,768,256x256,256,192,65536,20817,0.31764221,31.7642,1,0.00871785,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002117,6808,4519,256x256,256,170,65536,11988,0.18292236,18.2922,1,0.09639438,0,0.0,0,0.0,0,0.0,1,0.03330614,ok,
002118,3008,2000,256x256,256,170,65536,1074,0.01638794,1.6388,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002119,919,802,256x256,256,223,65536,23165,0.35346985,35.347,1,0.0499323,0,0.0,0,0.0,1,0.00253718,0,0.0,ok,
002120,4288,2848,256x256,256,170,65536,754,0.01150513,1.1505,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01833073,ok,
002121,6681,4440,256x256,256,170,65536,4548,0.06939697,6.9397,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002122,3072,2304,256x256,256,192,65536,6499,0.09916687,9.9167,1,0.11191969,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002123,3008,2000,256x256,256,170,65536,3564,0.05438232,5.4382,1,0.05240525,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002124,767,576,256x256,256,192,65536,7749,0.11824036,11.824,1,0.05553292,0,0.0,0,0.0,0,0.0,1,0.02512042,ok,
002125,4288,2848,256x256,256,170,65536,790,0.01205444,1.2054,0,0.0,0,0.0,1,0.00807994,0,0.0,1,0.010404,ok,
002126,640,480,256x256,256,192,65536,17545,0.26771545,26.7715,0,0.0,1,0.01932292,0,0.0,0,0.0,0,0.0,ok,
002127,3872,2592,256x256,256,171,65536,1110,0.01693726,1.6937,1,0.00541987,0,0.0,0,0.0,1,0.00592314,1,0.00601282,ok,
002128,1024,768,256x256,256,192,65536,46323,0.70683289,70.6833,1,0.05410385,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002129,6668,4439,256x256,256,170,65536,24016,0.36645508,36.6455,1,0.00906371,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002130,4288,2848,256x256,256,170,65536,511,0.00779724,0.7797,1,0.00189048,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002131,4288,2848,256x256,256,170,65536,5978,0.09121704,9.1217,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002132,919,802,256x256,256,223,65536,39331,0.60014343,60.0143,1,0.21995067,0,0.0,0,0.0,1,0.00351542,0,0.0,ok,
002133,640,480,256x256,256,192,65536,9436,0.14398193,14.3982,1,0.07426758,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002134,4288,2848,256x256,256,170,65536,1426,0.02175903,2.1759,1,0.01547171,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002135,3072,2304,256x256,256,192,65536,21238,0.32406616,32.4066,1,0.21154164,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002136,3008,2000,256x256,256,170,65536,10312,0.15734863,15.7349,0,0.0,0,0.0,0,0.0,1,0.00320894,0,0.0,ok,
002137,3008,2000,256x256,256,170,65536,3478,0.05307007,5.307,1,0.00731316,0,0.0,0,0.0,0,0.0,1,0.00640691,ok,
002138,1024,768,256x256,256,192,65536,4114,0.06277466,6.2775,1,0.04582469,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002139,3072,2304,256x256,256,192,65536,3708,0.05657959,5.658,1,0.01221975,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002140,4288,2848,256x256,256,170,65536,502,0.00765991,0.766,1,0.00596566,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002141,1024,768,256x256,256,192,65536,44731,0.68254089,68.2541,0,0.0,0,0.0,0,0.0,1,0.00142415,0,0.0,ok,
002142,640,480,256x256,256,192,65536,20378,0.3109436,31.0944,0,0.0,0,0.0,1,0.09923177,0,0.0,0,0.0,ok,
002143,3072,2304,256x256,256,192,65536,15239,0.23252869,23.2529,1,0.08475551,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002144,3008,2000,256x256,256,170,65536,4700,0.07171631,7.1716,0,0.0,0,0.0,0,0.0,1,0.01397872,0,0.0,ok,
002145,1707,1222,256x256,256,183,65536,4057,0.06190491,6.1905,1,0.03961832,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002146,6748,4499,256x256,256,171,65536,3612,0.05511475,5.5115,1,0.07544764,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002147,3008,2000,256x256,256,170,65536,1702,0.02597046,2.597,1,0.03373587,0,0.0,0,0.0,1,0.00662267,0,0.0,ok,
002148,3072,2304,256x256,256,192,65536,5552,0.0847168,8.4717,1,0.03463561,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002149,6688,4419,256x256,256,169,65536,5505,0.08399963,8.4,1,0.02147662,0,0.0,0,0.0,1,0.00237546,0,0.0,ok,
002150,2048,1536,256x256,256,192,65536,11578,0.17666626,17.6666,1,0.25159486,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002151,3024,2016,256x256,256,171,65536,4814,0.07345581,7.3456,0,0.0,0,0.0,0,0.0,1,0.00352045,0,0.0,ok,
002152,767,576,256x256,256,192,65536,11207,0.17100525,17.1005,1,0.04475862,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002153,3024,2016,256x256,256,171,65536,1331,0.02030945,2.0309,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01963016,ok,
002154,640,480,256x256,256,192,65536,28834,0.43997192,43.9972,1,0.00761068,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002155,2621,2060,256x256,256,201,65536,1595,0.02433777,2.4338,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002156,767,576,256x256,256,192,65536,9397,0.14338684,14.3387,1,0.02612768,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002157,6694,4477,256x256,256,171,65536,8540,0.13031006,13.031,1,0.08100033,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002158,4288,2848,256x256,256,170,65536,296,0.0045166,0.4517,0,0.0,0,0.0,0,0.0,1,0.00116932,1,0.00228722,ok,
002159,640,480,256x256,256,192,65536,22848,0.34863281,34.8633,1,0.37160156,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002160,4288,2848,256x256,256,170,65536,2110,0.03219604,3.2196,1,0.00992997,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002161,4288,2848,256x256,256,170,65536,2208,0.03369141,3.3691,0,0.0,0,0.0,0,0.0,1,0.01523744,0,0.0,ok,
002162,4288,2848,256x256,256,170,65536,1134,0.01730347,1.7303,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002163,2448,2448,256x256,256,256,65536,33720,0.51452637,51.4526,1,0.0060582,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002164,640,480,256x256,256,192,65536,9433,0.14393616,14.3936,1,0.02083008,0,0.0,1,0.00597982,0,0.0,0,0.0,ok,
002165,4288,2848,256x256,256,170,65536,4088,0.06237793,6.2378,1,0.00908934,0,0.0,0,0.0,1,0.00903603,1,0.03440708,ok,
002166,640,480,256x256,256,192,65536,5879,0.08970642,8.9706,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002167,640,480,256x256,256,192,65536,2930,0.04470825,4.4708,1,0.0276237,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002168,3072,2304,256x256,256,192,65536,4730,0.07217407,7.2174,1,0.00623844,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002169,6602,4361,256x256,256,169,65536,9440,0.14404297,14.4043,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002170,2592,1936,256x256,256,191,65536,872,0.01330566,1.3306,0,0.0,0,0.0,0,0.0,1,0.00120643,0,0.0,ok,
002171,4288,2848,256x256,256,170,65536,898,0.01370239,1.3702,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01934513,ok,
002172,853,680,256x256,256,204,65536,15027,0.22929382,22.9294,1,0.04220743,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002173,6668,4439,256x256,256,170,65536,15707,0.2396698,23.967,1,0.10049406,0,0.0,0,0.0,0,0.0,1,0.01276167,ok,
002174,3072,2304,256x256,256,192,65536,2240,0.03417969,3.418,0,0.0,0,0.0,1,0.00343747,0,0.0,1,0.00537576,ok,
002175,3872,2592,256x256,256,171,65536,996,0.01519775,1.5198,1,0.01436845,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002176,6621,4401,256x256,256,170,65536,18457,0.28163147,28.1631,1,0.09756999,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002177,3072,2304,256x256,256,192,65536,8835,0.1348114,13.4811,1,0.00625469,1,0.02116168,0,0.0,0,0.0,0,0.0,ok,
002178,3872,2592,256x256,256,171,65536,10863,0.16575623,16.5756,1,0.04978067,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002179,3072,2304,256x256,256,192,65536,8835,0.1348114,13.4811,1,0.06018603,0,0.0,0,0.0,1,0.00434904,0,0.0,ok,
002180,3872,2592,256x256,256,171,65536,5583,0.08518982,8.519,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0023176,ok,
002181,3024,2016,256x256,256,171,65536,2264,0.0345459,3.4546,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002182,724,542,256x256,256,192,65536,31895,0.48667908,48.6679,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002183,2592,1944,256x256,256,192,65536,6336,0.09667969,9.668,1,0.01282257,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002184,1024,768,256x256,256,192,65536,18753,0.28614807,28.6148,1,0.0125707,0,0.0,0,0.0,1,0.02167892,0,0.0,ok,
002185,962,722,256x256,256,192,65536,17900,0.27313232,27.3132,1,0.41097581,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002186,4288,2848,256x256,256,170,65536,4224,0.06445312,6.4453,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00336605,ok,
002187,3072,2304,256x256,256,192,65536,18627,0.28422546,28.4225,1,0.00489694,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002188,3872,2592,256x256,256,171,65536,521,0.00794983,0.795,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002189,3872,2592,256x256,256,171,65536,33016,0.50378418,50.3784,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002190,4288,2848,256x256,256,170,65536,1743,0.02659607,2.6596,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002191,3008,2000,256x256,256,170,65536,3387,0.05168152,5.1682,1,0.04296144,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002192,824,719,256x256,256,223,65536,29365,0.44807434,44.8074,1,0.04241665,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002193,1024,768,256x256,256,192,65536,33361,0.50904846,50.9048,1,0.23635356,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002194,6622,4402,256x256,256,170,65536,9996,0.15252686,15.2527,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002195,4288,2848,256x256,256,170,65536,5606,0.08554077,8.5541,1,0.05303841,0,0.0,0,0.0,1,0.00908614,0,0.0,ok,
002196,3072,2304,256x256,256,192,65536,2197,0.03352356,3.3524,1,0.00290496,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002197,640,480,256x256,256,192,65536,21397,0.32649231,32.6492,1,0.15661458,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002198,1022,767,256x256,256,192,65536,13776,0.21020508,21.0205,0,0.0,0,0.0,0,0.0,1,0.0309935,0,0.0,ok,
002199,640,480,256x256,256,192,65536,13892,0.2119751,21.1975,1,0.06643229,0,0.0,0,0.0,0,0.0,1,0.01130859,ok,
002200,6642,4441,256x256,256,171,65536,7856,0.11987305,11.9873,1,0.0253124,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002201,1024,768,256x256,256,192,65536,39983,0.61009216,61.0092,1,0.24834824,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002202,1024,768,256x256,256,192,65536,17170,0.26199341,26.1993,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002203,1024,768,256x256,256,192,65536,9290,0.14175415,14.1754,1,0.0394872,0,0.0,0,0.0,1,0.00638199,0,0.0,ok,
002204,3072,2304,256x256,256,192,65536,1666,0.02542114,2.5421,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02553615,ok,
002205,1024,768,256x256,256,192,65536,5702,0.08700562,8.7006,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002206,3072,2304,256x256,256,192,65536,24374,0.37191772,37.1918,1,0.21420076,0,0.0,0,0.0,0,0.0,1,0.00932284,ok,
002207,1024,768,256x256,256,192,65536,2346,0.03579712,3.5797,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002208,3072,2304,256x256,256,192,65536,772,0.01177979,1.178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002209,3872,2592,256x256,256,171,65536,35712,0.54492188,54.4922,1,0.09201628,0,0.0,1,0.00249426,0,0.0,0,0.0,ok,
002210,2048,1536,256x256,256,192,65536,13534,0.20651245,20.6512,1,0.0289704,0,0.0,0,0.0,0,0.0,1,0.14105543,ok,
002211,3072,2304,256x256,256,192,65536,984,0.01501465,1.5015,0,0.0,0,0.0,1,0.0070644,0,0.0,0,0.0,ok,
002212,919,802,256x256,256,223,65536,10076,0.15374756,15.3748,1,0.12355944,0,0.0,0,0.0,1,0.00512864,0,0.0,ok,
002213,6668,4439,256x256,256,170,65536,15200,0.23193359,23.1934,1,0.22471081,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002214,3024,2016,256x256,256,171,65536,2742,0.0418396,4.184,1,0.02545279,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002215,2448,2448,256x256,256,256,65536,1220,0.01861572,1.8616,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002216,1024,768,256x256,256,192,65536,9950,0.15182495,15.1825,1,0.18210093,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002217,4288,2848,256x256,256,170,65536,328,0.00500488,0.5005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002218,3872,2592,256x256,256,171,65536,8053,0.12287903,12.2879,1,0.03631077,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002219,3872,2592,256x256,256,171,65536,478,0.0072937,0.7294,1,0.00509465,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002220,3872,2592,256x256,256,171,65536,627,0.00956726,0.9567,0,0.0,0,0.0,0,0.0,1,0.0033403,0,0.0,ok,
002221,4288,2848,256x256,256,170,65536,545,0.00831604,0.8316,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002222,3872,2592,256x256,256,171,65536,552,0.00842285,0.8423,0,0.0,0,0.0,1,0.00802603,0,0.0,1,0.0099925,ok,
002223,1024,768,256x256,256,192,65536,6994,0.10671997,10.672,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002224,4288,2848,256x256,256,170,65536,4298,0.06558228,6.5582,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002225,3008,2000,256x256,256,170,65536,13820,0.21087646,21.0876,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002226,1024,768,256x256,256,192,65536,14039,0.21421814,21.4218,1,0.02748998,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002227,3072,2304,256x256,256,192,65536,14620,0.2230835,22.3083,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002228,2816,2112,256x256,256,192,65536,7256,0.11071777,11.0718,1,0.01595624,0,0.0,1,0.00519455,0,0.0,1,0.00614303,ok,
002229,3872,2592,256x256,256,171,65536,32218,0.49160767,49.1608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002230,6621,4401,256x256,256,170,65536,4702,0.07174683,7.1747,1,0.01079865,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002231,4288,2848,256x256,256,170,65536,642,0.00979614,0.9796,1,0.00841174,0,0.0,0,0.0,0,0.0,1,0.00794106,ok,
002232,919,802,256x256,256,223,65536,16739,0.25541687,25.5417,1,0.08175019,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002233,6648,4419,256x256,256,170,65536,8310,0.12680054,12.6801,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002234,6661,4441,256x256,256,171,65536,1404,0.02142334,2.1423,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002235,640,480,256x256,256,192,65536,8640,0.13183594,13.1836,1,0.09854492,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002236,640,480,256x256,256,192,65536,31153,0.47535706,47.5357,1,0.04573568,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002237,3872,2592,256x256,256,171,65536,3794,0.05789185,5.7892,1,0.00801865,0,0.0,0,0.0,1,0.00861091,0,0.0,ok,
002238,6688,4439,256x256,256,170,65536,2876,0.04388428,4.3884,1,0.03975525,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002239,3872,2592,256x256,256,171,65536,1307,0.01994324,1.9943,1,0.01070482,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002240,3072,2304,256x256,256,192,65536,6406,0.0977478,9.7748,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0029725,ok,
002241,6628,4419,256x256,256,171,65536,3958,0.06039429,6.0394,1,0.07862329,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002242,3072,2304,256x256,256,192,65536,6449,0.09840393,9.8404,1,0.07815524,0,0.0,0,0.0,0,0.0,1,0.00588777,ok,
002243,919,802,256x256,256,223,65536,16993,0.2592926,25.9293,1,0.04555803,0,0.0,0,0.0,0,0.0,1,0.01260044,ok,
002244,3072,2304,256x256,256,192,65536,14130,0.21560669,21.5607,1,0.03461979,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002245,4288,2848,256x256,256,170,65536,2372,0.03619385,3.6194,1,0.02495884,0,0.0,0,0.0,1,0.00917687,0,0.0,ok,
002246,4288,2848,256x256,256,170,65536,2358,0.03598022,3.598,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002247,965,624,256x256,256,166,65536,11380,0.17364502,17.3645,1,0.11600405,0,0.0,1,0.00201275,0,0.0,0,0.0,ok,
002248,1502,1051,256x256,256,179,65536,7847,0.11973572,11.9736,1,0.11376332,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002249,3024,2016,256x256,256,171,65536,2705,0.04127502,4.1275,1,0.00956157,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002250,3024,2016,256x256,256,171,65536,4282,0.06533813,6.5338,0,0.0,1,0.00676844,0,0.0,0,0.0,0,0.0,ok,
002251,640,480,256x256,256,192,65536,4086,0.06234741,6.2347,1,0.06349284,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002252,6681,4441,256x256,256,170,65536,28363,0.43278503,43.2785,0,0.0,1,0.1768203,0,0.0,0,0.0,1,0.12239409,ok,
002253,4288,2848,256x256,256,170,65536,499,0.00761414,0.7614,1,0.00244362,0,0.0,0,0.0,1,0.00098811,0,0.0,ok,
002254,767,576,256x256,256,192,65536,34352,0.52416992,52.417,1,0.01053663,1,0.02781626,0,0.0,0,0.0,0,0.0,ok,
002255,1024,768,256x256,256,192,65536,24905,0.38002014,38.002,0,0.0,1,0.00413767,0,0.0,0,0.0,0,0.0,ok,
002256,2304,1536,256x256,256,171,65536,1852,0.02825928,2.8259,1,0.02712137,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002257,3072,2304,256x256,256,192,65536,33097,0.50502014,50.502,1,0.29009996,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002258,4288,2848,256x256,256,170,65536,9649,0.14723206,14.7232,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002259,1024,768,256x256,256,192,65536,17732,0.27056885,27.0569,1,0.22592926,0,0.0,0,0.0,1,0.0012029,0,0.0,ok,
002260,824,719,256x256,256,223,65536,29276,0.44671631,44.6716,1,0.24503761,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002261,3008,2000,256x256,256,170,65536,855,0.01304626,1.3046,1,0.00109159,0,0.0,0,0.0,1,0.00323371,0,0.0,ok,
002262,3008,2000,256x256,256,170,65536,5076,0.07745361,7.7454,0,0.0,0,0.0,0,0.0,1,0.00106898,0,0.0,ok,
002263,1024,768,256x256,256,192,65536,4978,0.07595825,7.5958,1,0.01755651,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002264,3872,2592,256x256,256,171,65536,2518,0.03842163,3.8422,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002265,3008,2000,256x256,256,170,65536,139,0.00212097,0.2121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002266,3024,2016,256x256,256,171,65536,3454,0.05270386,5.2704,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002267,6642,4421,256x256,256,170,65536,11956,0.18243408,18.2434,1,0.08793094,0,0.0,0,0.0,0,0.0,1,0.01234943,ok,
002268,3872,2592,256x256,256,171,65536,3994,0.0609436,6.0944,1,0.04006248,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002269,6688,4439,256x256,256,170,65536,8334,0.12716675,12.7167,1,0.00345321,0,0.0,0,0.0,1,0.00406905,0,0.0,ok,
002270,4288,2848,256x256,256,170,65536,708,0.01080322,1.0803,1,0.01237924,0,0.0,0,0.0,1,0.00370309,0,0.0,ok,
002271,6668,4439,256x256,256,170,65536,22373,0.34138489,34.1385,1,0.19581961,0,0.0,0,0.0,0,0.0,1,0.09116018,ok,
002272,6648,4439,256x256,256,171,65536,17929,0.27357483,27.3575,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002273,4288,2848,256x256,256,170,65536,902,0.01376343,1.3763,0,0.0,0,0.0,0,0.0,1,0.00551578,0,0.0,ok,
002274,3008,2000,256x256,256,170,65536,377,0.00575256,0.5753,1,0.00844581,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002275,3024,2016,256x256,256,171,65536,1255,0.01914978,1.915,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00681338,ok,
002276,3072,2304,256x256,256,192,65536,1378,0.02102661,2.1027,1,0.00302449,0,0.0,1,0.00612895,0,0.0,0,0.0,ok,
002277,4288,2848,256x256,256,170,65536,1200,0.01831055,1.8311,0,0.0,1,0.00280481,0,0.0,0,0.0,0,0.0,ok,
002278,3072,2304,256x256,256,192,65536,11909,0.18171692,18.1717,0,0.0,1,0.0705175,0,0.0,0,0.0,1,0.01469153,ok,
002279,3008,2000,256x256,256,170,65536,443,0.00675964,0.676,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
002280,3072,2304,256x256,256,192,65536,35024,0.53442383,53.4424,1,0.01083784,0,0.0,0,0.0,0,0.0,1,0.00874639,ok,
002281,4288,2848,256x256,256,170,65536,16759,0.25572205,25.5722,1,0.00226642,0,0.0,0,0.0,1,0.01190152,0,0.0,ok,
